Stunning and Brave,PC bro 5,"Fuck, bro?! [Cartman stops by the taco launchers, which are manned by Clyde, Craig, and Tweek]"
You're Not Yelping,Waiter,"Yes, we've been alerted. Sir."
You're Not Yelping,Gerald,"Greeeat. Could you have them turn up the lights a little, please? [the waiter goes away]"
You're Not Yelping,Randy,"Oh, look at it, Gerald. All the new families moving in. [a new Mexican restaurant - Nueva Familia - is having its grand opening across the street] Our little town is all grown up. [Nueva Familia, across the street. A family-run restaurant. A boy sweeps up in the kitchen as his mother prepares some tacos on the griddle. His father rushes in.]"
You're Not Yelping,Mr. Rodriguez,Where's that other taco plate? We need it now.
You're Not Yelping,Mrs. Rodriguez,I'm a little overwhelmed.
You're Not Yelping,Mr. Rodriguez,"I know. But we've put everything into moving here and starting this business, and we have to be impressive. [walks up to the boy and gets down on one knee] David, you must help your mama however you can. We're not going back to that miserable place!"
You're Not Yelping,Mr. Rodriguez,I don't wanna go back either.
You're Not Yelping,Mrs. Rodriguez,"Okay, done."
You're Not Yelping,Mr. Rodriguez,Great! [rises and goes for the plates] We really have to impress this customer. He's a local food critic. [rushes the plates out to the dining area]
You're Not Yelping,Mrs. Rodriguez,Another one?
You're Not Yelping,Scene Description,"The dining area. Cartman is eating away. Before him are three plates. One has two burritos, the second has two tacos and some chips and guacamole, the third has two enchiladas which he hasn't touched yet. Ambient Mexican music plays"
You're Not Yelping,Mr. Rodriguez,"[rushes to his table with two plates of food] Okay, here you go, amigo! Another taco plate and the taquitos."
You're Not Yelping,Cartman,"Oh, thank you. And, uh did I mention I am a food critic for Yelp?"
You're Not Yelping,Mr. Rodriguez,"Yes, you mentioned that several times."
You're Not Yelping,Cartman,"Okay, I just didn't want you caught off-guard. [whips out his phone] I was thinking of giving this place 5 stars."
You're Not Yelping,Mr. Rodriguez,Really?
You're Not Yelping,Cartman,"[wiping his mouth clean with his napkin] Yeah, but I'm kind of teetering on 5 stars or 1 star."
You're Not Yelping,Mr. Rodriguez,"Ohnono. No 1 star, please. What could we do to-?"
You're Not Yelping,Cartman,"Ah I mean, I could probably be persuaded with some free desserts."
You're Not Yelping,Mr. Rodriguez,Let me get that for you.
You're Not Yelping,Cartman,"Great, and can you turn down the music a bit? [taps his left ear a few times] This pagan shit hurts my ears."
You're Not Yelping,Mr. Rodriguez,"Of course! [turns around and hurries away. A spritz is heard, and the camera shows David wiping down a table. Cartman notices]"
You're Not Yelping,Cartman,"Oh hey, hey busboy. Busboy busboy, por favor. [snaps his fingers and whistles] Busboy!"
You're Not Yelping,Davíd,My name is David. (Dah-veed)
You're Not Yelping,Cartman,Ehexcuse me?
You're Not Yelping,Davíd,I said my name is David. (Dah-veed)
You're Not Yelping,Cartman,"Uhh, it's actually pronounced ""David,"" okay?"
You're Not Yelping,Davíd,"Well, I'm ""David."" (Dah-veed)"
You're Not Yelping,Cartman,"It's ""David,"" dude. Look it up."
You're Not Yelping,Mr. Rodriguez,"[comes out with a flan and a sundae on a plate] What's going on? Do not argue, son. We need him. [walks to Cartman's table and sets the desserts down] Here you are, a few free desserts. [the front door opens and some bells are heard] Ho, excuse me. More customers! [goes away]"
You're Not Yelping,Male food critic,"[enters with his wife] Hi, two of us for lunch, please."
You're Not Yelping,Mr. Rodriguez,"Yes, right away!"
You're Not Yelping,Male food critic,"Oh, and uh, I just wanted to mention that my wife and I are Yelp reviewers, so uh, your best table, please."
You're Not Yelping,Mr. Rodriguez,"Oh Jeez, you guys too, huh? Ho-kay, uhm, I'll get you set up right over here, okay? [takes them past Cartman, who casts a critical eye]"
You're Not Yelping,Cartman,Mmmhmmm! [The father takes them to a booth near Cartman]
You're Not Yelping,Male food critic,"Hm, this place seems, nice."
You're Not Yelping,Female food critic,I guess we'll see.
You're Not Yelping,Male food critic,"D'I guess we'll see, won't we?"
You're Not Yelping,Cartman,"Oh God, now everyone thinks they're a food critic."
You're Not Yelping,Scene Description,"South Park Elementary, hallway, day. Cartman puts his books in his locker and walks away when Butters catches him"
You're Not Yelping,Butters,Did you get 'em? Did you get 'em? Did you get 'em? Huh?
You're Not Yelping,Cartman,"[wearing a T-shirt that says ""WARNING: YELP critic"" on the front] Here you go. [takes a bag out of his back pocket and hands it to Butters]"
You're Not Yelping,Butters,Whoooaaa. [opens the bag and begins eating what's inside.]
You're Not Yelping,Cartman,Crispy risotto bites from Olive Garden.
You're Not Yelping,Butters,"How do you do it, Eric?"
You're Not Yelping,Cartman,"I'm a restaurant critic, Butters. I get whatever I want."
You're Not Yelping,Butters,"Jeeeeezzz. [a second later, Kyle walks by with David]"
You're Not Yelping,Kyle,"So the cafeteria's back that way, and most of the classrooms are this way, down the-."
You're Not Yelping,Cartman,EEWW. [Kyle and David face him] What's the busboy doing here?
You're Not Yelping,Kyle,Davíd is new to our school.
You're Not Yelping,Cartman,"Oh, cool. Are you gonna clean the tables here too? How do you get to school? [mimics a boy on a bicycle] Do you ride your tiny bicicleta? Huh?"
You're Not Yelping,Kyle,Shut up.
You're Not Yelping,Cartman,"Look amigo, I'm sorry I only gave your parents' restaurant 2 stars, but it could have been worse."
You're Not Yelping,Davíd,Why'd you only give them 2 stars?
You're Not Yelping,Cartman,"I'm sorry, but the food totally messed my stomach up. The morning after I ate it I went to the bathroom and my poop was all solid. Like no water at all."
You're Not Yelping,Kyle,It's not supposed to have water you-!
You're Not Yelping,Cartman,"It was like this one solid piece that I had to... push out my asshole. It was like being raped from the inside. Your parents' restaurant just wasn't up to my standards, David."
You're Not Yelping,Davíd,David. (Dah-veed)
You're Not Yelping,Cartman,David.
You're Not Yelping,Davíd,Dah-víd.
You're Not Yelping,Cartman,David.
You're Not Yelping,Davíd,Dah-víííd.
You're Not Yelping,Cartman,"David David David David! I can update this to a 1-star review in two seconds, dude. [David turns around and walks away. Kyle turns around, looks at Cartman, and follows David away. A few second later Cartman relaxes] ...Oohhhh God I love being a restaurant critic."
You're Not Yelping,Scene Description,"The Broflovski house, day, Gerald's den. Gerald is typing away at his computer. To help him focus on his work, he plays some opera music and smokes a pipe"
You're Not Yelping,Gerald's review,"And yet, there was more. For in this crisp time when autumn begins to fade, the chef brings chicken in habanero, and even adds habanero powder to the crust. But the heat is restrained. You experience the fruity, delicious flavor of this without any spicy pain. I don't need any more pain. Hell, does anyone?"
You're Not Yelping,Sheila,[appears at the den doorway with Ike] Gerald! We're going to the park. You wanna come along?
You're Not Yelping,Gerald,"Sorry honey, this review for Applebee's has turned into a fifty-pager. And then I have a polish on Ruby Tuesday's."
You're Not Yelping,Sheila,"Why don't you take a break from Yelping, Gerald? You seem a little overwhelmed."
You're Not Yelping,Gerald,"[leans back on his chair] I am, overwhelmed. Sometimes I don't know what I've gotten myself into. But now everyone relies on my Yelp reviews and I... I don't wanna let anyone down."
You're Not Yelping,Sheila,Well there's chicken in the fridge if you get hungry.
You're Not Yelping,Gerald,"Thanks, but I, I've gotta Yelp a new place in CtPaTown tonight. [leans forward a bit] God I'm so damned tired."
You're Not Yelping,Sheila,Okay. Have fun.
You're Not Yelping,Gerald,"[to himself]Ha, ""fun,"" she says."
You're Not Yelping,Gerald's review,"In finality, I will say that my experience at Applebee's was sublime and my treatment near that of a gladiator most decorated. But the street parking wasn't that great. Two and a half stars."
You're Not Yelping,Gerald,[satisfied with his review Gerald leans back in his chair again commenting to himself] Yes.
You're Not Yelping,Scene Description,"The school cafeteria, day. Wendy walks by with a new classmate. Cartman is on his phone while the boys around him go about eating their lunches"
You're Not Yelping,Wendy,"Come on, Liza, I'll introduce you to the girls."
You're Not Yelping,Butters,"Well aren't you eatin' lunch, Eric?"
You're Not Yelping,Cartman,"Uhuh, I'm a food critic, Butters, okay? I can't just eat cafeteria food."
You're Not Yelping,Tuong Lu Kim,"O-okay, Here you are sir! There's orange-peel chicken, some uh shity beef, and uh shitty egg roll!"
You're Not Yelping,Kyle,Are you joking?!
You're Not Yelping,Cartman,"Well, you are a little late, like, I dunno, maybe only [emphasis] 1 star late."
You're Not Yelping,Tuong Lu Kim,"Oh no! No 1 star, prease! You Uelpers are kriwing me! Okay, you no pay! You no pay, prease!"
You're Not Yelping,Cartman,Sounds good. Now get the fuck out of here.
You're Not Yelping,Tuong Lu Kim,Yes yes. I get the fuck out. Thank you! [hurries away]
You're Not Yelping,Butters,"Wow! Well you're pretty important, Eric."
You're Not Yelping,Kyle,He's not important. At. All.
You're Not Yelping,Cartman,"Yes, no no, you you're right, Kyle. I'm not important. Oh, hey David, I was just wondering, um, how do you get to school? Do you... ride your tiny bicicleta? Eh?"
You're Not Yelping,Stan,Stop it.
You're Not Yelping,Cartman,"What? I just want to hear him say ""Sí, me ride me tiny bicicleta to schooool."""
You're Not Yelping,Davíd,"Sí, me ride me teeny bicicleta to school."
You're Not Yelping,Cartman,"[laughs] That's awesome! [turns around on the bench] I'm gonna go out to recess. Will you bus this for me, David. Thanks. [leaves the table. David leaves his seat]"
You're Not Yelping,Kyle,"Ah, [facepalm] don't, dude, dude- Don't."
You're Not Yelping,Scene Description,Park County Police Station. Sgt. Yates is at his computer
You're Not Yelping,Barkley,"Sir, it's midnight. Go home, get some sleep."
You're Not Yelping,Sgt. Yates,There's no time to sleep when the city's counting on me.
You're Not Yelping,Barkley,"More Yelp reviews, sir?"
You're Not Yelping,Sgt. Yates,"I had a bad experience at Red Lobster and if the people don't know about it, they could too. Folks deserve to know where to eat, Mitch."
You're Not Yelping,Barkley,But does anyone even thank you for it?
You're Not Yelping,Sgt. Yates,"I don't need them to. I know they need me, and that's enough."
You're Not Yelping,Barkley,"[pats him on the left shoulder] God bless you, sir."
You're Not Yelping,Sgt. Yates,I know. [Barkley walks away]
You're Not Yelping,Scene Description,"Whistlin' Willy's Pizza Gulch, established in 1986. A table shows the food critic couple who were in Nueva Familia earlier on, now with their son"
You're Not Yelping,Whistlin' Willy,Welcome to Whistlin' Willy's. Y'all enjoyin' your pizza?
You're Not Yelping,Male food critic,"Look here, my good man, we've been waiting over 15 minutes for you to sing Happy Birthday to our son!"
You're Not Yelping,Female food critic,"Unfortunately for you, we are both restaurant critics, and so is our son!"
You're Not Yelping,Son,[gets an angry face] 1 star!
You're Not Yelping,Diner 1,"Excuse me! Emergency! [Whistlin' Willy rushes over to see what's up] Over here! Emergency! I would like a table. Inside the area with all the little plastic balls please, and make it snappy I am a food critic for Yelp."
You're Not Yelping,Whistlin' Willy,That does it! I've had enough! All you Yelp reviewers get the hell outta here! I don't care what happens to my business! I ain't kissing your asses no more! [moves the male food critic from the table to the double doors on his chair and throws him against the doors] Go on! Every Yelper get the fuck out of here!
You're Not Yelping,Diner 2,"Careful now, Bill, you don't want a one-star review."
You're Not Yelping,Whistlin' Willy,"You're not a food critic, Dennis! You're a fuckin' mechanic! Now get the fuck out! Go on! All you Yelpin' sons of bitches get the fuck out of here! [Yelpers begin to stream out of the restaurant]"
You're Not Yelping,Male food critic,"You're gonna regret this, Whistlin' Willy. You can't treat Yelpers this way."
You're Not Yelping,Whistlin' Willy,You get the f- Get the fuck out! [kicks the male food critic in the ass for emphasis as the critic goes out the door.]
You're Not Yelping,Male food critic,AH! [Whistlin' Willy slams the door shut. Gerald shows up a few seconds later]
You're Not Yelping,Gerald,"Well, good for you."
You're Not Yelping,Whistlin' Willy,"You too, you sonofabitch!"
You're Not Yelping,Gerald,"Whoa! Hey! [Whistlin' Willy kicks him out too, and Gerald rubs his butt outside]"
You're Not Yelping,Scene Description,Shi Tpa Town. Tuong Lu Kim is running around excited about something while David's father sweeps up at Nueva Familia.
You're Not Yelping,Tuong Lu Kim,"It's oba! It's oba! [screams some more and approaches Nueva Familia.] You see papaa?! It's oba! [David's father steps outside and Mr. Kim stops him] Whistrin' Wirry! He stand up to the Yelpas! [David's father scans the front page] We don't have to kiss uh their asses anymore! Look! [David's mother comes out to join his father] Everyone is doing the same! [signs go up saying ""No Yelpers""] Ha haha. It's ova it's ova! Hey Skeetah, you hear the news?! [He runs off continuing his celebration]"
You're Not Yelping,Mr. Rodriguez,[softly] It's a ...miracle. [jubilantly] IT'S A MIRACLE! [he and his wife hug]
You're Not Yelping,Scene Description,"South Park Elementary, day. Cartman walks down the hallway humming to himself"
You're Not Yelping,Cartman,"Hm hm hm the fuck? [notices a small puddle on the floor] Aw, dude, somebody spilled shit on the floor! [notices David at his locker] Hey David, somebody spilled something here. Could you clean this up, por favor? David. [whistles] Over here, there's some shit on the floor. [David closes his locker and turns away] Heyheyhey hey! What's goin' on, man?"
You're Not Yelping,Kyle,[arriving] You haven't heard? Nobody gives a fuck what Yelp reviewers think anymore.
You're Not Yelping,Cartman,"What are you talking about? I'm the most influential critic in this town. Okay David, forget the spill, just give me one little ""My name is David. Me ride me biciceta to schoool"""
You're Not Yelping,Davíd,My name... is David. (Dah-veed)[walks off]
You're Not Yelping,Kyle,HA! [walks off as well; confidently]
You're Not Yelping,Cartman,"[whips out his phone] Okay, I'm uh I'm updating my review. I'm about to do it. [waits for a comeback but doesn't get one] You'd better say ""I ride me bicicleta to school""! [holds up his phone] One star! ... No s-no stars? [no reply. He sighs and tries again] No stars? ... You can't just treat me like I'm nothing... I still know I'm worth something! Come on, guys! [walks away. No one follows him. Seconds later he's back.] Oh yeah, y-you guys stay in school, that's kewl, you guys stay here. [leaves again]"
You're Not Yelping,Scene Description,"Shi Tpa Town, day. Cartman walks alone by City Wok. He notices a sign there - NO YELPERS. He then walks to Nueva Familia and knocks on the door. David is moving chairs around and stops. Cartman mimics someone riding a bike, and David sticks his middle finger up at him, then turns and walks away. Cartman sighs, turns around, and walks away. He walks right into Butters' house, through the living room, and up into Butters' room. Butters is at his desk drawing a purple car. Cartman sighs"
You're Not Yelping,Butters,"[noticing] Oh, hey Eric."
You're Not Yelping,Cartman,"[hops onto Butters' bed and lays down] It's all over, Butters. Everything I've worked so hard to achieve. All these hack wannabe food critics have made my profession a joke."
You're Not Yelping,Butters,"Oh I'm sorry, bud."
You're Not Yelping,Cartman,All these people trying to be like me. And they don't even write about poop consistency the next day.
You're Not Yelping,Butters,"Well Eric, you should be proud that people wanna be like you. Ha ah, I mean, you really started something."
You're Not Yelping,Cartman,I guess.
You're Not Yelping,Butters,"Well if these people look up to you, maybe, maybe you can sort of, set the record straight and show them the way it's supposed to be done."
You're Not Yelping,Cartman,"[sits up] You're right, Butters. Maybe I can actually use all these people somehow to make... real food critics respected again."
You're Not Yelping,Scene Description,Sgt. Yates' house. Yates serves himself some whisky on the rocks while doing more reviews. His wife Maggie walks up to him.
You're Not Yelping,Maggie,"Harrison Yates, what's gotten into you?"
You're Not Yelping,Yates,"That's it, Maggie. I'm hanging it up. If people are gonna be trying all the new restaurants in town they'll... have to do it without my reviews."
You're Not Yelping,Maggie,What are ya talkin' about? You said that protectin' people from bad dinin' experiences was what kept you goin'.
You're Not Yelping,Yates,"The restaurants put up signs sayin' I can't come in. I don't know why they singled me out, but it's like, people don't need me. [opens a letter and reads it] Well I'll be damned."
You're Not Yelping,Maggie,What is it?
You're Not Yelping,Yates,Somebody's put a note in the mailbox... asking me to come and talk to them. They do need me. [rises and goes to the coat rack] I need to get goin'.
You're Not Yelping,Maggie,You want me to come along?
You're Not Yelping,Yates,"No, they're just asking for me. I guess... [opens the front door] maybe I do have a town to protect. [smiles and leaves]"
You're Not Yelping,Scene Description,"Cartman's house, Sunday. Cartman is getting refreshments ready for his guests in the living room. Liane walks up to him"
You're Not Yelping,Liane,"Oh, are you having a party sweetheart?"
You're Not Yelping,Cartman,"Not a part, Mom. I've invited all the poser food critics over for a meeting."
You're Not Yelping,Liane,"Oh, how fun!"
You're Not Yelping,Cartman,"It's not fun, it's serious. These people think they can do what I do, but they need to be, made to understand the reality. When the Yelpers get here I need you to get lost, okay? Okay, that's them, that's them. Go, get lost, Mom! [she goes away as he walks to the front door. He opens the door and sees a sea of reviewers]"
You're Not Yelping,Yelpers,"Hello, hi. My name is [they all give their names at the same time] and I'm here for the meeting. [Cartman freezes up]"
You're Not Yelping,A reviewer,Is this the right place?
You're Not Yelping,Cartman,Fuuuuuuck! [closes the door and keeps it closed with his back] Mom!
You're Not Yelping,Liane,"I'm going, honey."
You're Not Yelping,Cartman,"But Mom, there's like a billion people here."
You're Not Yelping,Liane,"Oh yes, sweetie, I think quite a few people are Yelp reviewers."
You're Not Yelping,Cartman,"Oh, this many people have nothing better to do than write reviews on Yelp?!"
You're Not Yelping,Liane,"I guess so, honey. Do you need more lemonade?"
You're Not Yelping,Cartman,"Mom, there's a fucking billion people here! [yes, Yelpers all up and down the block, filling the streets all around. Moments later, he appears at his bedroom window on the second floor, and holds court] Uh, thank you all for coming. My name is Eric, and as you know, us Yelpers are being scrutinized-"
You're Not Yelping,A Yelper,COULD YOU SPEAK A LITTLE LOUDER?
You're Not Yelping,Cartman,Yes. Us Yelp critics are being scrutinized.
You're Not Yelping,Other Yelpers,That's right! Yeah!
You're Not Yelping,Cartman,"Now, you see, the problem is that when there's too many reviewers, people no longer know who is the real food critic. [Sgt. Yates puffs up his chest, pretty sure that it's him] It's great that you all want to be critics, but we all know who the real food analyst of the town is."
You're Not Yelping,Other Yelpers,That's right. Yeah!
You're Not Yelping,Gerald,[confidently humble] Huh. Oh thanks.
You're Not Yelping,Cartman,"Okay. So, as long as there is one clear leader, then the rest of you can just follow. And with this many people all following [holds up index finger] one captain, we can fight to get our power back!"
You're Not Yelping,A Yelper,Poweerrrrr Back!
You're Not Yelping,Cartman,"So now rise up, and [pounds on the window sill] fight for your leader!! Fight together and show the restaurants that our food critic does matter!"
You're Not Yelping,Other Yelpers,Yeah! Let's go! [more cheering from the Yelpers]
You're Not Yelping,Sgt. Yates,"Alright, follow me!"
You're Not Yelping,Gerald,"This way, everyone! [the crowd turns left and moves off]"
You're Not Yelping,Scene Description,"Whistlin' Willy's Pizza Gulch, day. A mother and son leave, but are still nearby when the crowd of Yelpers arrives and begins destroying the gulch. They then leave quickly. After a barrel is thrown through a window, Willy looks up to see what's going on"
You're Not Yelping,Scene Description,News 4 segment
You're Not Yelping,Anchor Tom,"Another local business is closing its doors tonight after being taken down by Yelp reviewers. Whistlin' Willy's, a child favorite in town, was destroyed and its owner stripped and beheaded. The following video is graphic. [a crowd of Yelp reviewers is shown and they are ululating. Two Yelpers bring Whistlin' Willy in front of the camera and hold him there. The crowd continues to ululate]"
You're Not Yelping,Whistlin' Willy,"No, please! No! Nonono! [the Yelpers pull the mask off his head and show it off to the camera] Awwww. [the ululating continues]"
You're Not Yelping,Scene Description,"South Park Elementary, day. ""Bad to the Bone"" plays as the school bell rings. Cartman walks down the hallway as a Big Critic on Campus, while in voice over he is singing the words. The other kids either hold their hands up or hold themselves a little tighter as Cartman walks to the tune of ""Bad To The Bone."" He's met by a group of boys led by Kyle."
You're Not Yelping,Kyle,We all... loved... Whistlin' Willy's!
You're Not Yelping,Cartman,[just shrugs] It didn't do well with Yelpers.
You're Not Yelping,Token,You assholes destroyed the best place in town because they wouldn't kiss your asses!
You're Not Yelping,Cartman,"Oh come on, admit it. The food sucked."
You're Not Yelping,Kyle,Nobody went for the fucking food!
You're Not Yelping,Cartman,"Look, I'm sorry goys, but Whistlin' Willy failed to recognize the influence someone like me has on their business. Now, I just have one question for you, David. Do you ride... your teeny, tiny, bicicleta... to school?"
You're Not Yelping,Davíd,"Si. Me ride me teeny bicicleta to school. [turns around and walks away. Kyle flashes an angry look at Cartman, then watches Davíd leave]"
You're Not Yelping,Kyle,[gets in Cartman's face] You're done! [turns around and walks away with the remaining boys]
You're Not Yelping,Cartman,"Yeah, I'm done! I'm now the leader of thousands of people! They all hang on my every word! [softly] And I'm gonna use my power to finally get what this town really needs."
You're Not Yelping,Scene Description,"The Broflovski house, day, Gerald's den. Gerald is typing away at his computer, with music and pipe, as before."
You're Not Yelping,Gerald's review,"I found the wait staff at Red Lobster to be rude, and barely even acknowledging who I was. Or what I meant to this city."
You're Not Yelping,Sheila,"[appears at the doorway with Ike] Gerald, I'm taking Ike to clown school. You care to joing us?"
You're Not Yelping,Gerald,"I can't, honey. I'm now the leader of thousands of people. They all hang on my every word. And I'm going to use my power to finally get what this town really needs. [Sheila and Ike just walk away]"
You're Not Yelping,Scene Description,"Shi Tpa Town. The peace and quiet of the morning is disrupted by semiautomatic gunfire. Yelpers run into the area, and a bomb goes off behind Dee's Meats. Another News 4 segment"
You're Not Yelping,Reporter,"For the fifth day in a row, historic Shi Tpa Town is under siege by Yelp reviewers. The restaurants are still refusing to be intimidated. and the Yelp reviewers are- [quickly ducks as the gunfire hits very close to him] -and the Yelp reviewers are preparing for all-out war. [real war footage is shown] The angry Yelp reviewers are demanding special treatment at all city restaurants. They claim that as local food critics they deserve respect and that all who oppose them will suffer. The online restaurant critics are getting ready to bring businesses to their knees, and some are already closing their doors. [Nueva Familia is shown...]"
You're Not Yelping,Reporter,One local restaurant worker actually called out the Yelp critics' leader.
You're Not Yelping,David,"I guess you win, huh, big shot?! If you really are any kind of important to anybody, then get your bullshit food critic ass to the south of town and face me! Because you aren't a food critic, and you aren't important! [Sgt. Yates looks at the screen in the police station] And unless you're a chicken, I'll see you south of town! [Yates walks into his office and gets his coat]"
You're Not Yelping,Barkley,"Where are you going, sir?"
You're Not Yelping,Sgt. Yates,"You heard him. Little Mexican kid called me out. [shows his gun, then places it back in its holster] If he wants to fight me, that's fine."
You're Not Yelping,Barkley,You need backup sir?
You're Not Yelping,Sgt. Yates,"No, he's just calling me out. [turns and walks out]"
You're Not Yelping,Barkley,God bless you sir.
You're Not Yelping,Sgt. Yates,I know!
You're Not Yelping,Scene Description,"The south of town, a big meadow or park on the outskirts of town. David marches towards the meeting point. Kyle runs up to catch him"
You're Not Yelping,Kyle,"David! Dude, wait! [Kyle is next to him now] Dude, you don't wanna do this. You don't know what Cartman's capable of."
You're Not Yelping,David,"Where I come from, we settle things with our fists!"
You're Not Yelping,Kyle,But this isn't Mexico.
You're Not Yelping,David,"I'm not from Mexico, dude! I'm from Idaho! [Kyle glances away, embarrassed] I'm gonna show this prick how we do things in Boise!"
You're Not Yelping,Cartman,"Oh, hello David! [Cartman is flanked by hundreds of Helpers]"
You're Not Yelping,Kyle,"Alright, you've got your army! You've got your followers! If you're such a great leader, then just tell the city what you want, fat-ass!"
You're Not Yelping,Gerald,"Don't call me fat, son! I'm doing this because they've-"
You're Not Yelping,Sgt. Yates,What I want is to be able to lead these fine people with the respect and the dignity-
You're Not Yelping,Yelper 1,"I didn't ask to be the leader, I was appointed! You see, I'm extremely important to this town, and I'm not going to be-"
You're Not Yelping,Yelper 2,"My journey is this town's food- [soon everyone is talking over each other, and David and Kyle just look at each other.]"
You're Not Yelping,Yelper 3,"You've made these people feel unwanted, and now they look to me for answers."
You're Not Yelping,Gerald,"Now here I stand, vulnerable, afraid, and yet willing to do what the people of this-"
You're Not Yelping,Male food critic,"And so we said ""to hell with it!"" And we took the challenge to go from the town's food critics to the town's spiritual leaders! What do we want?"
You're Not Yelping,Yelper 4,"[another woman] People would say ""Oh, you're just a food blogger. You're just a tiny voice in the crowd. Well now my voice is heard, and I will-"" [her voice melts into the other voices]"
You're Not Yelping,Cartman,"...wanted special privileges, but these people think I should have them! Right, guys? Maybe I don't deserve special treatment, but how else can I be the elite food critic they want? [more chatter]"
You're Not Yelping,Kyle,[after a few moments] Every person here thinks this is about them.
You're Not Yelping,David,I think I know what to do.
You're Not Yelping,Kyle,Yeah. Me too.
You're Not Yelping,Scene Description,"They Mayor's office, day. Mayor McDaniels sits at her desk, with several townsfolk standing behind her. Kyle stands to the right of the desk in a suit. Fanfare plays"
You're Not Yelping,Mayor McDaniels,"And for all your service to this community, we want to once and for all declare you our most elite food critic. To distinguish you, we present to you... the Golden Badge. [an aide pins the badge on Gerald's coat] Wearing this badge means you will always get the special treatment that you deserve. [Johnson rings a bell and Fr. Maxi hums a short chant]"
You're Not Yelping,Gerald,"Thank you, Mayor. It's a big responsibility, but I suppose I have to accept. I will do my best to serve this town."
You're Not Yelping,Mayor McDaniels,We know you will. [shows him the exit. He turns right and walks out. Another aide closes the exit door]
You're Not Yelping,Kyle,"Okay, bring in the next one."
You're Not Yelping,Mayor McDaniels,"Mr. Davis, you have proven yourself a leader. And for all your service to this community, we want to once and for all declare you our most elite food critic. To distinguish you, we present the Golden Badge. [an aide pins the badge on Mr. Davis's coat]"
You're Not Yelping,Mr. Davis,[softly] Wwooww.
You're Not Yelping,Mayor McDaniels,Wearing this badge means you will always get the special treatment you deserve. [Johnson rings the bell and Fr. Maxi hums the short chant]
You're Not Yelping,Scene Description,"Nueva Familia, day. The signs that showed the restaurant was shutting down are gone; the Grand Opening sign remains"
You're Not Yelping,Davíd,"Alright, we got all the restaurants to agree to let the Yelpers in and make them feel special."
You're Not Yelping,Mr. Rodriguez,"How did you do it, son?"
You're Not Yelping,Scene Description,"(vernacular), dinnertime. An elite food critic is about to order."
You're Not Yelping,Diner 3,"Hi, yes, the steak, please. [points to his golden badge] I'm the uh Yelp elite. [the waiter takes his order to the kitchen and...]"
You're Not Yelping,Waiter,"Alright, we got a Yelper. Give it that special attention."
You're Not Yelping,Chef,"Youuu got it! [puts his finger into his nose and pulls out some boogers, and smears them on the steak.]"
You're Not Yelping,Scene Description,"Montage. What follows is a series of scenes showing cooks and waiters doing nasty things to Yelpers' dishes, including more boogers on them, masturbating to them, peeing on them, farting on them, etc... Some examples; Mr. Kim masturbating onto a plate of broccoli chicken, then serving it to the food critic couple, and grinning to himself; a Steed chef masturbates onto a plate of thin steaks and gives it to a waiter, who serves it to Sgt. Yates; Gerald finishes a review, then eats crab legs at a fine restaurant. Back at (vernacular), a waiter farts on a salad and gives it to the female food critic. Later, the couple critiques the restaurant's décor to the greeter. Whistlin' Willy serves up three pizzas to three different elite Yelpers. Sgt. Yates is back at the office writing another review."
You're Not Yelping,Lead Singer,"So you're one of Yelpers' special blessed. You demand a restaurant's very best. Well they're gonna treat you special, I'm tellin' you, chum. Now get yourself ready for some boogers and cum!"
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,That's called the Yelper Special!
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,"Say, what's that on your pretzel?"
You're Not Yelping,Scene Description,together
You're Not Yelping,Lead Singer,Your online critiques are real useful to some.
You're Not Yelping,Backup Singers,Oooo-oooo-oooo-oooo
You're Not Yelping,Lead Singer,Now have a good time eatin' boogers and cum.
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,Someone farted on your salad.
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,But your décor critiques are valid.
You're Not Yelping,Scene Description,together
You're Not Yelping,Lead Singer,"You think you're special, like you're A #1!"
You're Not Yelping,Backup Singers,Oooo-oooo-oooo-oooo
You're Not Yelping,Lead Singer,Well there's a whole lot of special in
You're Not Yelping,All Singers,Boogers and cum.
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,How 'bout some feces with your flounder?
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,You like that queefy quarter pounder?
You're Not Yelping,Scene Description,together
You're Not Yelping,Diner 4,What's that spice that feels tangy on my tongue?
You're Not Yelping,Backup Singers,Oooo-oooo-oooo-oooo
You're Not Yelping,Waiter 2,Oh that's a yuzu pepper [to himself] along with some boogers and cum
You're Not Yelping,Scene Description,At the school cafeteria
You're Not Yelping,Davíd,"Here you are, sir."
You're Not Yelping,Cartman,"Why thank you, David. That's good service."
You're Not Yelping,Davíd,"I will bring you food every day, my friend."
You're Not Yelping,Cartman,"Mmmm, is that a jalapeño cream sauce?"
You're Not Yelping,Davíd,Yes. My father made it just for youuu.
You're Not Yelping,Cartman,"Hmmm. It's tart, but savory."
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Scene Description,Back to random shots
